order_id,product_id,cust_id,product_quantity
194204 ,582,152085,1
197788 ,582,131627,1
196133 ,692,231764,1
205026 ,692,124701,1
204658 ,715,198868,1
204726 ,981,178000,1
197677 ,277,172743,1
200881 ,277,128674,1
200965 ,406,210553,1
207857 ,406,174867,1
200131 ,406,128724,1
205304 ,406,125594,1
194886 ,953,129948,1
206559 ,953,216361,1
201748 ,981,121721,1
207106 ,493,130129,1
205312 ,277,216988,1
209179 ,614,112319,1
198342 ,614,176541,1
204711 ,394,154023,1
202013 ,443,229875,1
202156 ,467,143672,1
198967 ,467,102242,1
205302 ,467,197447,1
203888 ,981,161742,1
207679 ,277,117883,1
207314 ,582,144856,1
207925 ,422,192347,1
205547 ,168,165735,1
200862 ,692,188189,1
203466 ,692,174833,1
198502 ,467,116147,1
206324 ,467,214967,1
197111 ,277,154056,1
198653 ,406,218749,1
205569 ,406,104582,1
209182 ,692,178706,1
197030 ,443,238674,1
198371 ,715,208580,1
199849 ,715,142911,1
209188 ,277,223901,1
200215 ,826,153042,1
200793 ,614,105379,1
202658 ,614,219948,1
199185 ,406,221946,1
194659 ,953,216938,1
206209 ,715,109984,1
209891 ,467,191040,1
197713 ,981,233253,1
195931 ,493,152443,1
195073 ,826,110716,1
204138 ,582,114902,1
198923 ,406,211881,1
194621 ,406,187494,1
202272 ,406,175815,1
200960 ,406,204556,1
204281 ,692,162183,1
201181 ,443,176021,1
196594 ,493,151237,1
207529 ,277,105663,1
200165 ,826,176480,1
203969 ,394,219891,1
200477 ,168,141003,1
202042 ,692,221269,1
196165 ,715,214881,1
200567 ,715,146689,1
200429 ,467,128627,1
203556 ,981,177085,1
205371 ,493,100016,1
196292 ,582,144947,1
200121 ,406,216092,1
195576 ,406,101441,1
197393 ,692,232154,1
196371 ,953,119698,1
205580 ,953,223556,1
206927 ,715,140301,1
199712 ,715,159470,1
199536 ,467,141235,1
199987 ,981,202815,1
194484 ,877,224438,1
200784 ,406,185208,1
199816 ,406,104154,1
195783 ,715,147120,1
197994 ,715,102673,1
196076 ,715,154599,1
208779 ,467,234178,1
209330 ,467,182210,1
197959 ,467,117235,1
199634 ,981,222191,1
208512 ,981,140781,1
202195 ,277,228728,1
199109 ,277,211102,1
205512 ,406,128628,1
207271 ,715,217393,1
203374 ,467,141675,1
198307 ,981,195100,1
195664 ,981,184046,1
207504 ,277,148068,1
199714 ,277,217768,1
198840 ,406,182728,1
209798 ,422,198027,1
209390 ,715,235325,1
195861 ,715,162674,1
199387 ,467,174340,1
195434 ,981,210949,1
200122 ,216,116447,1
207501 ,277,207815,1
201698 ,582,149055,1
200159 ,877,148673,1
199723 ,692,232827,1
201587 ,953,133006,1
204626 ,953,225831,1
208812 ,953,179636,1
208614 ,715,102422,1
198046 ,467,166115,1
208266 ,467,146914,1
203399 ,981,106545,1
196369 ,981,188004,1
196950 ,277,221695,1
199219 ,277,215158,1
208826 ,582,125815,1
204569 ,877,123121,1
209729 ,406,171471,1
195588 ,692,128706,1
194931 ,692,130426,1
196266 ,715,140444,1
200023 ,715,132312,1
195995 ,467,189876,1
201605 ,467,187375,1
206965 ,981,230409,1
200197 ,981,224088,1
195616 ,493,226671,1
198684 ,493,236744,1
196210 ,582,147085,1
194875 ,877,182176,1
208062 ,406,159559,1
204400 ,953,212469,1
195817 ,443,211531,1
202476 ,443,196522,1
201750 ,443,233078,1
206684 ,715,178976,1
200060 ,715,138011,1
208216 ,981,222011,1
207965 ,981,150497,1
198423 ,277,122908,1
199679 ,406,183279,1
206413 ,422,173310,1
195886 ,435,201744,1
205927 ,953,186008,1
201132 ,953,190616,1
198911 ,953,106711,1
197440 ,953,206925,1
198654 ,443,102252,1
200590 ,277,155096,1
206707 ,582,233715,1
207416 ,582,172746,1
208491 ,406,168196,1
208990 ,435,130200,1
194359 ,692,149879,1
208147 ,692,217407,1
202326 ,953,118339,1
206042 ,467,237924,1
206391 ,981,104731,1
207509 ,981,163109,1
201650 ,493,197257,1
209032 ,277,196745,1
201615 ,826,216685,1
196002 ,406,184729,1
196731 ,406,196679,1
199487 ,422,129176,1
197505 ,692,157438,1
207059 ,443,142852,1
206815 ,443,193227,1
201769 ,467,106142,1
207931 ,981,117948,1
209616 ,981,165624,1
199872 ,277,173125,1
194303 ,582,112838,1
195028 ,168,117686,1
195637 ,953,227576,1
199949 ,953,203359,1
196745 ,953,113476,1
194707 ,467,166782,1
206374 ,981,109542,1
208803 ,981,187840,1
206724 ,981,208143,1
209839 ,394,161593,1
207663 ,406,218482,1
207970 ,692,105785,1
198145 ,953,121753,1
200515 ,715,143814,1
198189 ,715,122091,1
203582 ,715,225123,1
209354 ,467,102830,1
206321 ,981,203728,1
208125 ,981,172059,1
194102 ,981,118090,1
195104 ,582,194236,1
201874 ,877,112323,1
195041 ,692,112721,1
205323 ,953,237373,1
200244 ,467,240607,1
207304 ,981,166330,1
203630 ,493,234261,1
201583 ,277,152493,1
206689 ,277,112958,1
209893 ,168,107375,1
204772 ,467,161376,1
204565 ,467,154932,1
200629 ,493,157663,1
206983 ,277,108746,1
195086 ,277,194645,1
197271 ,422,154371,1
195140 ,422,136511,1
194398 ,692,124513,1
197087 ,953,238075,1
206760 ,443,144049,1
199697 ,715,120283,1
196027 ,467,129633,1
206596 ,467,112698,1
204133 ,277,222007,1
197526 ,277,143202,1
207074 ,692,171125,1
199532 ,692,229893,1
202811 ,953,220585,1
207110 ,953,179107,1
204908 ,443,187188,1
195987 ,981,143493,1
206059 ,981,134789,1
206567 ,277,146932,1
200067 ,277,113779,1
207279 ,582,211831,1
199343 ,877,212705,1
195354 ,406,208820,1
195216 ,406,234501,1
197781 ,953,144846,1
203215 ,443,213266,1
198216 ,981,163775,1
208654 ,493,165097,1
207687 ,493,140005,1
200136 ,277,187206,1
197090 ,394,221586,1
194651 ,422,214998,1
207826 ,953,108524,1
203390 ,467,172540,1
206011 ,981,231612,1
206378 ,277,117347,1
204134 ,826,200006,1
202753 ,406,168954,1
206483 ,406,201258,1
206438 ,692,167041,1
196071 ,953,140197,1
206057 ,981,136153,1
196509 ,216,177199,1
208289 ,826,117992,1
202536 ,422,156880,1
204791 ,692,108523,1
205833 ,692,204499,1
196757 ,953,113905,1
195148 ,953,139449,1
203657 ,467,215801,1
204874 ,981,110703,1
204528 ,981,145720,1
204996 ,406,235054,1
208415 ,406,239419,1
209123 ,168,126204,1
200327 ,692,145752,1
209427 ,715,104375,1
195163 ,715,196906,1
204317 ,981,225659,1
202736 ,493,164459,1
202249 ,493,209748,1
199749 ,406,210630,1
206885 ,692,148919,1
206507 ,692,109214,1
200106 ,953,158054,1
209692 ,443,192936,1
199782 ,467,123767,1
203932 ,582,231806,1
208645 ,877,171552,1
196400 ,715,172256,1
202436 ,715,148643,1
197206 ,467,224859,1
208221 ,467,145667,1
202822 ,981,131802,1
194140 ,981,161152,1
197981 ,826,215563,1
201886 ,394,100149,1
209811 ,692,208025,1
196993 ,953,139793,1
194813 ,715,188663,1
202428 ,981,124804,1
197329 ,981,233370,1
201183 ,981,228777,1
199772 ,981,205032,1
208959 ,826,160318,1
199494 ,168,147241,1
199115 ,692,196591,1
204325 ,443,131872,1
200479 ,467,176019,1
204450 ,467,127764,1
198535 ,981,128658,1
201817 ,216,147007,1
198327 ,394,173092,1
198458 ,692,123119,1
201839 ,715,220010,1
207394 ,981,153971,1
203024 ,981,210636,1
208154 ,277,143778,1
203202 ,582,217767,1
203309 ,582,219393,1
198581 ,692,212402,1
202573 ,692,150297,1
196263 ,692,196340,1
197385 ,467,143086,1
202463 ,826,208776,1
203544 ,582,172873,1
203008 ,406,135913,1
201383 ,406,151815,1
204522 ,406,153648,1
202330 ,692,199352,1
208145 ,692,158502,1
195063 ,953,153874,1
202160 ,443,111934,1
199706 ,981,137847,1
204439 ,493,185136,1
209754 ,277,127683,1
201779 ,394,108772,1
197855 ,406,144079,1
198941 ,406,114980,1
209485 ,406,202572,1
195857 ,692,179078,1
202909 ,467,220748,1
205266 ,467,134088,1
195386 ,981,101670,1
204793 ,981,206392,1
197687 ,981,129581,1
197976 ,277,177713,1
195093 ,614,194448,1
195592 ,614,175002,1
205264 ,877,163745,1
207485 ,877,107286,1
201857 ,877,236115,1
202504 ,443,120292,1
204511 ,981,140118,1
206197 ,277,232158,1
209815 ,406,194354,1
199589 ,168,143185,1
194373 ,692,211048,1
199287 ,443,170715,1
203992 ,467,183607,1
199607 ,467,205886,1
194384 ,981,161017,1
206351 ,277,159609,1
198771 ,582,176335,1
201031 ,406,219629,1
194162 ,406,129288,1
200127 ,406,183481,1
197794 ,692,217131,1
204058 ,953,191343,1
197827 ,953,185918,1
208637 ,981,113923,1
197424 ,277,160047,1
201824 ,826,211373,1
206824 ,877,132066,1
207443 ,953,214846,1
204835 ,715,130892,1
206802 ,981,238184,1
202175 ,981,110210,1
205721 ,981,109843,1
205021 ,493,214587,1
205148 ,692,126996,2
209261 ,406,125605,2
196901 ,981,188413,2
199008 ,715,111181,2
196074 ,406,136981,2
209177 ,981,193927,2
196410 ,277,184289,2
205731 ,692,146832,2
203659 ,981,105931,2
207098 ,692,211869,2
196289 ,692,151861,2
195135 ,692,135270,2
195780 ,406,140947,2
202231 ,692,180159,2
201520 ,692,144831,2
201155 ,406,206142,2
209595 ,406,213960,2
208798 ,692,106542,2
204571 ,692,127526,2
206849 ,981,115407,2
208729 ,692,104154,2
199527 ,715,130789,2
197185 ,406,200420,2
201115 ,406,145488,2
199528 ,692,153741,2
198467 ,692,172154,2
208011 ,406,144329,2
203580 ,715,172507,2
206641 ,715,217284,2
209767 ,277,183984,2
207211 ,406,140079,2
196732 ,715,213298,2
200668 ,692,182202,2
204081 ,692,220678,2
197647 ,715,108184,2
207629 ,692,164835,2
201193 ,692,134288,2
208748 ,692,228812,2
203703 ,715,157799,2
198061 ,406,236461,3
207472 ,277,189578,3
205692 ,406,106843,3
195335 ,406,118240,3
196392 ,981,204164,3
209156 ,692,131190,3
201726 ,406,140723,3
194119 ,277,164710,3
206539 ,406,169742,3
209649 ,692,177528,4
205014 ,406,216188,4
199300 ,692,196366,4
195156 ,406,154154,4
199834 ,692,109280,5
207201 ,406,167023,5
199683 ,692,233997,5
207521 ,692,180621,5
199898 ,826,105483,1
199713 ,582,157163,1
194904 ,406,163580,1
206823 ,692,197562,1
198795 ,692,212370,1
205964 ,953,203410,1
207339 ,953,187287,1
209879 ,953,151230,1
201277 ,443,118100,1
197160 ,467,166961,1
207033 ,582,192704,1
205131 ,582,130861,1
201101 ,394,215281,1
194323 ,953,168775,1
206621 ,953,104778,1
199926 ,443,193075,1
208074 ,467,154554,1
197292 ,277,229475,1
203762 ,614,124379,1
204559 ,877,144755,1
205463 ,692,162519,1
205074 ,715,184747,1
208781 ,715,232773,1
204382 ,467,137395,1
207791 ,981,172891,1
199035 ,981,176062,1
206084 ,277,155984,1
197220 ,406,192325,1
199201 ,406,199820,1
199877 ,168,198669,1
202492 ,692,164810,1
195344 ,443,177910,1
197761 ,715,226819,1
203493 ,467,171306,1
196897 ,467,150479,1
196615 ,277,167270,1
198368 ,826,100685,1
197529 ,406,119197,1
203149 ,715,181526,1
209395 ,981,131971,1
206737 ,277,126467,1
209875 ,277,109415,1
205120 ,826,191635,1
204912 ,394,126674,1
200807 ,953,131617,1
194784 ,953,151804,1
204588 ,715,139176,1
194967 ,715,138426,1
199508 ,467,232562,1
202222 ,467,186801,1
196267 ,467,140697,1
202323 ,981,101218,1
200669 ,277,108676,1
196701 ,277,126799,1
207773 ,826,240520,1
194964 ,394,148015,1
199757 ,406,238357,1
203623 ,406,191269,1
195130 ,692,123046,1
202256 ,953,104449,1
201799 ,443,214787,1
206005 ,715,138082,1
202914 ,715,139861,1
205434 ,467,129520,1
199489 ,277,239563,1
202268 ,277,209648,1
203463 ,826,167625,1
203587 ,826,146915,1
203677 ,582,157092,1
203758 ,422,147907,1
199230 ,435,120611,1
194866 ,953,204453,1
208172 ,953,222123,1
208089 ,443,188933,1
206088 ,715,132426,1
196836 ,981,221830,1
208998 ,277,196402,1
195461 ,582,219444,1
200493 ,582,104344,1
194821 ,406,203933,1
200139 ,168,178515,1
208186 ,168,121398,1
194460 ,435,189529,1
201164 ,715,210822,1
198932 ,715,121613,1
203258 ,715,113554,1
205153 ,981,238847,1
203418 ,277,168109,1
195321 ,877,222977,1
198623 ,406,167394,1
194592 ,692,187837,1
204211 ,953,106828,1
204147 ,715,138982,1
197726 ,493,182881,1
207983 ,493,149806,1
200099 ,406,234106,1
196655 ,168,216171,1
208524 ,168,224526,1
208987 ,692,153817,1
201727 ,692,161672,1
194312 ,692,140428,1
203869 ,467,216690,1
205941 ,277,140446,1
194638 ,406,196117,1
196126 ,422,209798,1
198219 ,422,222612,1
203438 ,168,214665,1
206826 ,692,215607,1
198235 ,953,222322,1
195065 ,981,191413,1
203495 ,981,190187,1
208794 ,493,175474,1
201979 ,277,202590,1
195005 ,277,107963,1
207786 ,277,193826,1
203656 ,826,144867,1
203830 ,582,219692,1
209512 ,394,223257,1
199904 ,406,227961,1
204938 ,168,212523,1
205229 ,692,112287,1
208718 ,953,146098,1
208814 ,981,189787,1
206125 ,981,107789,1
197174 ,216,225379,1
208913 ,493,202251,1
207595 ,826,154280,1
205960 ,614,101721,1
195781 ,692,185805,1
206673 ,692,135809,1
198912 ,953,196540,1
198869 ,953,134843,1
204200 ,467,138130,1
205534 ,467,108256,1
194570 ,981,169119,1
199812 ,692,131844,1
206717 ,953,119061,1
200648 ,953,167204,1
206659 ,953,156493,1
195970 ,467,136146,1
202698 ,981,229772,1
203058 ,981,209095,1
201247 ,981,134209,1
200411 ,216,145744,1
194695 ,277,166811,1
202080 ,277,217562,1
205792 ,443,154476,1
207424 ,443,206034,1
206390 ,715,212025,1
201251 ,715,186272,1
208217 ,715,103373,1
195699 ,981,208498,1
205841 ,277,114538,1
201641 ,277,200978,1
200123 ,394,105543,1
200500 ,394,198525,1
201224 ,406,232263,1
204103 ,406,112074,1
199715 ,406,175474,1
203021 ,953,228869,1
196628 ,968,177391,1
198708 ,715,196468,1
201211 ,715,238175,1
209800 ,715,164586,1
202238 ,981,186690,1
209164 ,277,118112,1
204259 ,394,204730,1
205603 ,406,234206,1
197570 ,406,230149,1
203501 ,692,235733,1
194299 ,715,158101,1
194449 ,467,190077,1
194461 ,467,173421,1
198504 ,467,125141,1
204757 ,981,147564,1
202646 ,981,190109,1
208001 ,582,208923,1
209568 ,406,162638,1
202544 ,953,161449,1
195743 ,953,117679,1
197269 ,968,142610,1
201243 ,715,221567,1
205815 ,493,211842,1
194344 ,277,217465,1
206655 ,277,217408,1
198313 ,582,227383,1
201912 ,953,140766,1
206170 ,467,163021,1
196790 ,981,180876,1
205130 ,981,211727,1
207935 ,277,187641,1
194403 ,582,126359,1
207227 ,877,153227,1
196924 ,406,210848,1
207322 ,406,134444,1
201127 ,435,125377,1
201863 ,443,223030,1
204392 ,467,112729,1
204661 ,467,139997,1
194983 ,216,220253,1
202107 ,493,237759,1
198928 ,493,154755,1
206103 ,277,154525,1
198042 ,614,163822,1
201645 ,394,216846,1
195952 ,406,168134,1
199435 ,953,235329,1
203823 ,953,126859,1
207920 ,715,205535,1
196055 ,467,141647,1
195958 ,981,150203,1
207289 ,981,119951,1
200068 ,981,102944,1
203753 ,493,239692,1
198193 ,826,219648,1
205733 ,614,214229,1
208095 ,406,111528,1
201032 ,168,147325,1
202301 ,953,109827,1
203354 ,715,131591,1
196222 ,981,214597,1
200392 ,277,122310,1
208122 ,406,152439,1
201496 ,692,125622,1
208065 ,953,182515,1
198751 ,715,170754,1
194540 ,715,185483,1
198955 ,981,207313,1
196656 ,981,113610,1
196508 ,216,141231,1
197371 ,582,147053,1
202824 ,614,219019,1
195918 ,877,127265,1
207426 ,394,234354,1
199728 ,422,121451,1
200918 ,435,216255,1
205928 ,692,111637,1
209760 ,715,184248,1
200394 ,467,162212,1
197308 ,277,159491,1
198358 ,277,128146,1
205408 ,582,122438,1
199795 ,582,189512,1
201733 ,614,118708,1
209726 ,406,229391,1
208697 ,406,142078,1
200823 ,422,141427,1
198377 ,981,152093,1
197348 ,981,192916,1
200525 ,981,139013,1
203878 ,981,138608,1
208880 ,277,113585,1
195964 ,826,141668,1
202677 ,826,182493,1
207674 ,406,197337,1
197655 ,406,157501,1
194280 ,406,183950,1
200826 ,406,109231,1
197746 ,715,225213,1
198181 ,493,155553,1
208271 ,277,223236,1
206508 ,582,160451,1
204239 ,394,223980,1
206082 ,406,176514,1
194755 ,435,189228,1
201910 ,692,193010,1
207843 ,953,228307,1
206255 ,981,169787,1
197101 ,981,223560,1
200550 ,981,207419,1
202114 ,277,139066,1
209251 ,406,240714,1
206148 ,406,185853,1
194357 ,715,143928,1
195486 ,715,196986,1
206554 ,467,176525,1
194478 ,981,177777,1
205362 ,981,151379,1
197290 ,981,117474,1
201140 ,493,199280,1
194646 ,692,212907,1
200261 ,692,166183,1
195381 ,692,117840,1
205493 ,715,165421,1
209551 ,467,204814,1
200577 ,467,122483,1
205524 ,981,189964,1
194643 ,493,100691,1
199345 ,277,185235,1
202957 ,877,148300,1
194411 ,877,221531,1
200170 ,394,120955,1
204783 ,422,218077,1
206694 ,443,100678,1
205698 ,715,179796,1
202115 ,467,213772,1
194269 ,981,229529,1
208446 ,216,109177,1
204936 ,877,155818,1
209685 ,406,189169,1
207275 ,422,111666,1
207094 ,692,195988,1
205228 ,953,174605,1
208988 ,467,126809,1
199950 ,467,158375,1
202684 ,981,156026,1
199575 ,493,200277,1
201375 ,493,178145,1
199246 ,826,142712,1
197674 ,826,139035,1
199981 ,582,232269,1
202188 ,614,159166,1
197466 ,877,221706,1
197182 ,406,169628,1
207362 ,692,156519,1
198872 ,692,179662,1
200900 ,715,231120,1
207738 ,277,101804,1
209208 ,277,176755,1
202079 ,277,135304,1
197689 ,277,231895,1
203292 ,826,155329,1
200955 ,582,237502,1
199257 ,692,191609,1
194435 ,953,158363,1
207696 ,443,180969,1
204854 ,443,166000,1
200379 ,981,220945,1
205079 ,614,153687,1
209154 ,394,135700,1
201551 ,394,136271,1
209544 ,692,154439,1
208390 ,493,107012,1
206662 ,394,102702,1
208653 ,394,112929,1
194995 ,715,210285,1
204718 ,715,184272,1
208247 ,467,104086,1
202309 ,981,119066,1
198102 ,981,197884,1
201361 ,981,163258,1
199172 ,277,155853,1
196948 ,877,228692,1
195387 ,406,114441,1
196147 ,692,151277,1
206713 ,953,200060,1
209733 ,953,223288,1
202450 ,953,154604,1
207398 ,715,131553,1
196908 ,715,190563,1
199982 ,715,183952,1
208547 ,467,110366,1
195407 ,467,174584,1
207493 ,277,219581,1
194948 ,277,151939,1
194594 ,582,227701,1
204877 ,877,151818,1
199099 ,406,118910,1
208631 ,953,109233,1
199780 ,981,189752,1
195049 ,277,121166,1
205983 ,277,213971,1
209259 ,277,223015,1
203302 ,826,100520,1
204722 ,826,136705,1
203036 ,715,220063,1
201566 ,715,210543,1
205668 ,715,117134,1
198150 ,467,178875,1
204964 ,493,119589,1
194647 ,277,234782,1
202267 ,826,110337,1
199180 ,582,106712,1
202409 ,582,146586,1
200227 ,406,227132,1
197975 ,692,157115,1
195120 ,953,166130,1
206286 ,443,237977,1
201174 ,467,235279,1
200548 ,467,235848,1
194808 ,467,233293,1
201745 ,981,125015,1
203518 ,614,166594,1
207626 ,406,215714,1
202806 ,168,211016,1
203340 ,981,117945,1
201282 ,493,124100,1
199450 ,277,221366,1
207319 ,277,177367,1
196088 ,877,177101,1
205852 ,406,129957,1
209507 ,422,229948,1
204673 ,692,135670,1
195642 ,443,154445,1
209916 ,467,236336,1
209471 ,467,141795,1
195348 ,981,106799,1
207287 ,216,200836,1
206942 ,406,227711,1
205926 ,692,178039,1
205391 ,953,207759,1
195575 ,715,138504,1
207349 ,715,107380,1
207309 ,493,135842,1
194565 ,277,214727,1
197317 ,692,122552,1
195018 ,692,122539,1
209636 ,953,196645,1
209701 ,715,126707,1
207082 ,467,168211,1
194472 ,981,187264,1
200530 ,981,165125,1
208960 ,277,207625,1
207790 ,692,240229,1
208731 ,968,146599,1
202259 ,715,185974,1
201926 ,467,171772,1
195050 ,277,110408,1
206958 ,826,108112,1
204137 ,877,234683,1
202610 ,877,216850,1
204998 ,168,163805,1
203764 ,692,193239,1
207752 ,953,126777,1
209702 ,953,238609,1
196193 ,715,225348,1
208560 ,715,113896,1
201820 ,715,189624,1
195965 ,715,195873,1
208303 ,467,160132,1
199422 ,467,110526,1
199837 ,981,170167,1
205278 ,493,157310,1
204168 ,406,163458,1
199231 ,422,132964,1
205959 ,692,229369,1
198129 ,692,147093,1
208098 ,443,186188,1
196910 ,715,180006,1
199597 ,981,145502,1
201377 ,277,100453,1
199847 ,406,198056,1
208834 ,406,113165,1
199569 ,422,170812,1
205885 ,422,212038,1
200188 ,692,154367,1
208398 ,692,136246,1
200994 ,715,128079,1
200903 ,715,239067,1
209109 ,467,121126,1
198240 ,493,172273,1
206536 ,277,199898,1
200281 ,877,133719,1
197503 ,168,203427,1
209095 ,692,124178,1
196357 ,953,173633,1
207419 ,443,239457,1
209797 ,715,127668,1
197950 ,467,131407,1
207809 ,981,206239,1
206017 ,981,108205,1
208224 ,981,104435,1
201518 ,277,161556,1
200733 ,277,111976,1
197122 ,406,236498,1
196662 ,406,196152,1
203237 ,406,231192,1
198805 ,435,151228,1
208995 ,953,221968,1
203635 ,467,167800,1
208004 ,981,224283,1
194211 ,981,222227,1
194508 ,493,169680,1
194485 ,981,163866,2
202040 ,406,239177,2
194368 ,406,226114,2
202427 ,692,190771,2
204414 ,692,212845,2
200109 ,981,116081,2
204478 ,981,100271,2
207103 ,692,235452,2
207323 ,692,231853,2
205537 ,277,228590,2
197403 ,692,208822,2
194955 ,692,200698,2
209587 ,692,138949,2
199150 ,692,114177,2
198849 ,406,176692,2
195741 ,692,157804,2
196918 ,692,147675,2
206844 ,406,164974,2
206748 ,715,226881,2
199999 ,406,145713,2
196672 ,953,177714,2
204007 ,692,125039,2
209214 ,406,175738,2
203595 ,715,144114,2
207170 ,406,103259,2
196032 ,692,166967,2
200274 ,692,179447,2
199264 ,692,231142,2
198518 ,981,180700,2
208205 ,692,238989,2
194172 ,715,197126,2
202171 ,981,150981,2
204050 ,692,136299,3
202393 ,406,103382,3
203144 ,406,135035,3
208341 ,406,133906,3
199639 ,692,108270,4
202386 ,692,144350,4
204230 ,692,140575,4
207734 ,692,139129,4
199808 ,692,233380,5
197216 ,582,164817,1
199948 ,692,176205,1
197641 ,692,115190,1
199832 ,715,138210,1
204393 ,981,213431,1
195199 ,981,206742,1
202304 ,981,237767,1
203130 ,981,125220,1
196721 ,277,155571,1
197041 ,614,151579,1
200267 ,877,156578,1
201014 ,406,109174,1
195359 ,406,226595,1
200765 ,953,228896,1
195390 ,715,134934,1
202556 ,981,101195,1
204637 ,277,237055,1
207577 ,277,185738,1
198756 ,826,199415,1
206340 ,582,102233,1
207554 ,582,229843,1
200544 ,953,145977,1
203982 ,953,213120,1
208891 ,953,188552,1
208522 ,443,175586,1
203092 ,443,236305,1
209470 ,981,200795,1
205457 ,406,224204,1
194699 ,168,173293,1
205694 ,692,119042,1
204368 ,953,212342,1
198521 ,443,134863,1
203275 ,715,200588,1
201631 ,715,177017,1
203282 ,981,133109,1
198997 ,277,121201,1
206201 ,826,115930,1
197620 ,394,198815,1
209286 ,406,138900,1
194229 ,435,205002,1
204474 ,953,185483,1
200457 ,953,126768,1
198513 ,715,145887,1
203217 ,981,129281,1
202466 ,277,197702,1
200981 ,277,173377,1
204160 ,277,224151,1
197584 ,877,107590,1
197452 ,877,230931,1
208595 ,394,109540,1
200735 ,406,166546,1
200603 ,692,169324,1
194469 ,443,122969,1
205781 ,467,232570,1
207403 ,467,236308,1
198873 ,981,127792,1
199680 ,493,144849,1
208755 ,582,182402,1
203125 ,406,103778,1
199269 ,406,145799,1
199492 ,422,178972,1
206742 ,422,166512,1
200358 ,168,162846,1
203608 ,435,124423,1
209388 ,435,201731,1
205015 ,715,180202,1
199870 ,277,154218,1
197693 ,826,158511,1
195008 ,582,163750,1
194685 ,877,177913,1
207711 ,168,219025,1
200602 ,692,192453,1
197845 ,715,165884,1
202605 ,715,232395,1
203053 ,493,214690,1
209659 ,614,198371,1
195848 ,614,165221,1
207775 ,422,178002,1
194938 ,953,200652,1
208789 ,715,204470,1
209174 ,981,219203,1
204792 ,277,231831,1
208646 ,277,162284,1
206951 ,277,112103,1
198001 ,826,105550,1
195777 ,614,190073,1
199651 ,406,186530,1
204306 ,406,155124,1
205184 ,406,112783,1
194671 ,422,175435,1
207861 ,692,209026,1
208005 ,692,186626,1
195237 ,953,236110,1
194474 ,715,215811,1
200895 ,467,124914,1
196573 ,981,147577,1
206591 ,981,141468,1
209418 ,277,195595,1
208776 ,277,105376,1
204184 ,277,174344,1
208596 ,406,231132,1
204649 ,406,153516,1
196570 ,422,199923,1
209597 ,692,194343,1
197138 ,953,131786,1
203222 ,953,174351,1
194567 ,953,141057,1
194516 ,443,200048,1
202035 ,443,144828,1
196370 ,715,147882,1
208455 ,715,208413,1
198846 ,715,180310,1
197777 ,467,105236,1
201751 ,981,130755,1
194625 ,981,113435,1
202252 ,277,121738,1
195622 ,277,107146,1
198140 ,277,133527,1
206908 ,953,139756,1
198405 ,953,187932,1
206106 ,443,170533,1
206424 ,443,181673,1
197622 ,715,159259,1
207016 ,467,187470,1
207276 ,981,170673,1
196408 ,277,220789,1
199703 ,277,142432,1
197103 ,582,233411,1
196730 ,877,219804,1
196724 ,877,100734,1
195255 ,394,228901,1
206266 ,422,154751,1
209201 ,692,116256,1
197494 ,692,168945,1
194225 ,467,197163,1
195301 ,981,150880,1
194690 ,277,139820,1
209853 ,277,195197,1
196815 ,614,234172,1
196288 ,877,201014,1
207924 ,877,204617,1
206857 ,406,105280,1
208474 ,692,131020,1
195476 ,715,104222,1
199451 ,981,174333,1
204263 ,493,198611,1
206225 ,277,127328,1
198735 ,582,193828,1
202743 ,877,195658,1
196206 ,406,212931,1
208222 ,422,117338,1
197076 ,692,161689,1
196069 ,953,165338,1
209642 ,953,173876,1
205880 ,953,206787,1
207125 ,467,149460,1
197029 ,981,108297,1
208757 ,216,175249,1
205633 ,614,208890,1
206026 ,406,240688,1
209634 ,715,161796,1
199188 ,715,154730,1
204876 ,981,166280,1
194578 ,981,239207,1
202548 ,394,135375,1
194477 ,394,210454,1
203498 ,168,138318,1
194143 ,953,218531,1
198998 ,715,169261,1
202800 ,715,207098,1
203132 ,715,168961,1
195164 ,467,168421,1
207164 ,467,218314,1
204403 ,467,235068,1
206272 ,981,199777,1
197259 ,277,231950,1
205344 ,406,131884,1
197117 ,692,134531,1
195502 ,953,149964,1
197725 ,953,145822,1
203377 ,443,104359,1
201690 ,715,112453,1
195032 ,715,139007,1
205985 ,715,158021,1
199888 ,981,227373,1
197980 ,981,238799,1
198773 ,981,113684,1
207700 ,277,155973,1
198030 ,582,190557,1
206331 ,582,131301,1
208589 ,406,208108,1
202062 ,406,112942,1
204038 ,406,131561,1
207462 ,715,102019,1
200519 ,981,102468,1
207583 ,981,162646,1
201376 ,493,237610,1
195406 ,582,102530,1
197313 ,406,179786,1
194791 ,168,194038,1
194968 ,953,132606,1
203099 ,715,227992,1
205778 ,467,188989,1
199464 ,277,188578,1
202805 ,277,171792,1
197480 ,406,191666,1
194698 ,422,184065,1
197709 ,692,165005,1
203538 ,692,204534,1
209546 ,443,207271,1
204047 ,715,233845,1
208983 ,715,213466,1
196658 ,467,140103,1
208801 ,981,237990,1
208565 ,277,130181,1
204452 ,582,222892,1
196129 ,582,100907,1
200062 ,877,161604,1
206620 ,394,148565,1
204816 ,394,218273,1
205279 ,422,170565,1
202906 ,168,199452,1
203579 ,692,102801,1
203460 ,692,185488,1
